<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.12.19	01:30:00	4334.24	4335.35	4333.73	4334.10	740	0	7
2025.12.19	01:35:00	4334.13	4335.01	4333.64	4335.01	572	0	7
2025.12.19	01:40:00	4335.01	4335.60	4333.94	4334.13	681	0	7
2025.12.19	01:45:00	4334.13	4336.04	4333.89	4335.98	632	0	7
2025.12.19	01:50:00	4335.98	4336.94	4334.23	4336.73	834	0	7
2025.12.19	01:55:00	4336.74	4336.74	4334.69	4335.19	763	0	7
2025.12.19	02:00:00	4335.20	4335.80	4333.76	4334.38	1087	0	7
2025.12.19	02:05:00	4334.34	4334.39	4331.79	4332.72	1220	0	7
2025.12.19	02:10:00	4332.68	4332.81	4329.50	4330.03	1204	0	7
2025.12.19	02:15:00	4330.03	4330.87	4328.03	4328.79	1301	0	7
2025.12.19	02:20:00	4328.80	4331.53	4328.34	4331.38	1019	0	7
2025.12.19	02:25:00	4331.38	4332.18	4331.21	4331.31	681	0	7
2025.12.19	02:30:00	4331.32	4332.38	4330.41	4330.96	783	0	7
2025.12.19	02:35:00	4330.98	4331.90	4330.26	4330.94	908	0	7
2025.12.19	02:40:00	4330.94	4331.05	4327.91	4328.45	899	0	7
2025.12.19	02:45:00	4328.47	4329.25	4326.87	4328.64	1016	0	7
2025.12.19	02:50:00	4328.61	4330.42	4328.46	4330.08	1075	0	7
2025.12.19	02:55:00	4330.05	4331.11	4325.76	4326.09	1233	0	7
2025.12.19	03:00:00	4326.10	4327.27	4320.46	4323.15	3511	0	7
2025.12.19	03:05:00	4323.16	4327.53	4322.82	4324.88	2758	0	7
2025.12.19	03:10:00	4324.86	4326.93	4324.02	4325.82	2064	0	7
2025.12.19	03:15:00	4325.88	4328.47	4324.66	4326.86	2192	0	7
2025.12.19	03:20:00	4326.87	4326.88	4316.87	4317.91	2600	0	7
2025.12.19	03:25:00	4317.90	4319.67	4310.06	4313.23	3035	0	7
2025.12.19	03:30:00	4313.23	4315.58	4309.35	4309.94	3021	0	7
2025.12.19	03:35:00	4309.89	4318.12	4309.86	4317.33	2664	0	7
2025.12.19	03:40:00	4317.38	4319.12	4317.07	4317.55	2100	0	7
2025.12.19	03:45:00	4317.57	4321.08	4316.91	4319.51	2197	0	7
2025.12.19	03:50:00	4319.51	4324.18	4319.51	4323.91	1998	0	7
2025.12.19	03:55:00	4323.89	4324.16	4322.27	4323.38	1980	0	7
2025.12.19	04:00:00	4323.40	4327.94	4323.40	4325.91	2081	0	7
2025.12.19	04:05:00	4325.91	4326.48	4323.56	4326.32	1758	0	7
2025.12.19	04:10:00	4326.32	4326.79	4323.68	4324.31	1510	0	7
2025.12.19	04:15:00	4324.31	4324.76	4322.35	4323.10	1186	0	7
2025.12.19	04:20:00	4323.10	4323.84	4321.73	4322.07	1535	0	7
2025.12.19	04:25:00	4322.06	4324.80	4322.01	4324.57	1156	0	7
2025.12.19	04:30:00	4324.57	4326.07	4323.60	4323.95	1647	0	7
2025.12.19	04:35:00	4323.96	4324.03	4317.81	4321.24	2140	0	7
2025.12.19	04:40:00	4321.24	4321.81	4314.78	4316.03	2084	0	7
2025.12.19	04:45:00	4316.04	4317.74	4314.23	4316.77	1997	0	7
2025.12.19	04:50:00	4316.78	4318.19	4315.49	4317.49	1490	0	7
2025.12.19	04:55:00	4317.51	4318.73	4315.91	4316.82	1733	0	7
2025.12.19	05:00:00	4316.82	4316.82	4312.76	4314.34	2378	0	7
2025.12.19	05:05:00	4314.34	4317.17	4313.72	4316.48	2074	0	7
2025.12.19	05:10:00	4316.50	4317.92	4315.43	4316.39	1616	0	7
2025.12.19	05:15:00	4316.38	4317.87	4315.95	4316.49	1624	0	7
2025.12.19	05:20:00	4316.48	4317.68	4313.15	4316.25	2373	0	7
2025.12.19	05:25:00	4316.26	4321.80	4316.26	4319.42	2355	0	7
2025.12.19	05:30:00	4319.42	4322.50	4319.42	4321.69	1667	0	7
2025.12.19	05:35:00	4321.68	4321.75	4317.41	4318.82	1213	0	7
2025.12.19	05:40:00	4318.83	4319.83	4317.63	4319.67	926	0	7
2025.12.19	05:45:00	4319.65	4320.83	4318.75	4319.13	1050	0	7
2025.12.19	05:50:00	4319.13	4320.87	4317.99	4320.24	1148	0	7
2025.12.19	05:55:00	4320.24	4320.53	4317.68	4318.07	1013	0	7
2025.12.19	06:00:00	4318.07	4319.32	4317.80	4318.62	1085	0	7
2025.12.19	06:05:00	4318.63	4319.88	4318.28	4319.22	941	0	7
2025.12.19	06:10:00	4319.23	4319.47	4318.33	4319.12	843	0	7
2025.12.19	06:15:00	4319.12	4319.79	4317.94	4319.76	1076	0	7
2025.12.19	06:20:00	4319.76	4319.95	4317.89	4318.56	1507	0	7
2025.12.19	06:25:00	4318.53	4318.76	4317.02	4317.46	1705	0	7
2025.12.19	06:30:00	4317.47	4318.77	4317.37	4318.45	1320	0	7
2025.12.19	06:35:00	4318.44	4321.61	4317.93	4320.92	1679	0	7
2025.12.19	06:40:00	4320.92	4321.12	4319.86	4320.51	1546	0	7
2025.12.19	06:45:00	4320.52	4321.04	4319.82	4320.20	1210	0	7
2025.12.19	06:50:00	4320.19	4322.22	4319.99	4321.01	1349	0	7
2025.12.19	06:55:00	4321.01	4323.01	4320.71	4322.82	1354	0	7
2025.12.19	07:00:00	4322.82	4323.93	4321.12	4321.33	1416	0	7
2025.12.19	07:05:00	4321.33	4322.19	4320.36	4320.66	1435	0	7
2025.12.19	07:10:00	4320.67	4321.26	4318.55	4318.82	1153	0	7
2025.12.19	07:15:00	4318.82	4320.07	4318.81	4319.00	1095	0	7
2025.12.19	07:20:00	4319.00	4320.72	4317.72	4319.94	1225	0	7
2025.12.19	07:25:00	4319.88	4320.23	4319.13	4320.02	1088	0	7
2025.12.19	07:30:00	4320.02	4325.04	4320.00	4324.10	2598	0	7
2025.12.19	07:35:00	4324.05	4326.39	4323.38	4325.51	2287	0	7
2025.12.19	07:40:00	4325.51	4326.56	4324.67	4325.28	1548	0	7
2025.12.19	07:45:00	4325.28	4327.85	4325.27	4326.66	2398	0	7
2025.12.19	07:50:00	4326.66	4329.05	4325.71	4326.79	2800	0	7
2025.12.19	07:55:00	4326.79	4326.96	4325.01	4326.02	2181	0	7
2025.12.19	08:00:00	4326.02	4327.52	4324.38	4326.45	2017	0	7
2025.12.19	08:05:00	4326.45	4327.36	4325.74	4326.33	2046	0	7
2025.12.19	08:10:00	4326.34	4327.44	4325.58	4327.24	1489	0	7
2025.12.19	08:15:00	4327.22	4329.50	4327.22	4328.41	2115	0	7
2025.12.19	08:20:00	4328.41	4328.60	4326.34	4327.74	1956	0	7
2025.12.19	08:25:00	4327.77	4328.87	4326.92	4327.25	1999	0	7
2025.12.19	08:30:00	4327.28	4328.19	4324.89	4325.33	2060	0	7
2025.12.19	08:35:00	4325.37	4325.96	4323.68	4325.04	2211	0	7
2025.12.19	08:40:00	4325.05	4325.19	4321.78	4324.20	2638	0	7
2025.12.19	08:45:00	4324.18	4324.75	4322.62	4324.59	2155	0	7
2025.12.19	08:50:00	4324.57	4326.14	4324.49	4326.06	2016	0	7
2025.12.19	08:55:00	4326.08	4327.23	4325.89	4326.48	1552	0	7
2025.12.19	09:00:00	4326.48	4326.65	4323.15	4324.84	1951	0	7
2025.12.19	09:05:00	4324.83	4326.02	4323.83	4324.92	1527	0	7
2025.12.19	09:10:00	4324.92	4328.49	4324.89	4327.36	1800	0	7
2025.12.19	09:15:00	4327.36	4327.84	4324.66	4325.15	1810	0	7
2025.12.19	09:20:00	4325.15	4326.37	4323.27	4325.56	1842	0	7
2025.12.19	09:25:00	4325.52	4327.67	4324.98	4327.61	1456	0	7
2025.12.19	09:30:00	4327.61	4329.68	4327.54	4329.33	1511	0	7
2025.12.19	09:35:00	4329.33	4329.33	4326.77	4326.81	1450	0	7
2025.12.19	09:40:00	4326.81	4326.84	4325.01	4325.05	1167	0	7
2025.12.19	09:45:00	4325.06	4325.43	4322.96	4325.02	1463	0	7
2025.12.19	09:50:00	4325.07	4325.10	4322.30	4323.17	1737	0	7
2025.12.19	09:55:00	4323.17	4324.08	4321.72	4322.74	1739	0	7
2025.12.19	10:00:00	4322.70	4324.05	4321.14	4322.08	1987	0	7
2025.12.19	10:05:00	4322.09	4324.74	4321.71	4323.74	1578	0	7
2025.12.19	10:10:00	4323.75	4324.50	4321.55	4322.90	1599	0	7
2025.12.19	10:15:00	4322.89	4326.17	4322.79	4325.83	1444	0	7
2025.12.19	10:20:00	4325.83	4326.00	4323.50	4323.51	1517	0	7
2025.12.19	10:25:00	4323.51	4325.76	4322.42	4325.05	1548	0	7
2025.12.19	10:30:00	4325.06	4327.83	4324.91	4326.94	1487	0	7
2025.12.19	10:35:00	4326.94	4327.37	4325.47	4326.48	1503	0	7
2025.12.19	10:40:00	4326.46	4331.02	4326.08	4327.99	2008	0	7
2025.12.19	10:45:00	4328.00	4328.63	4326.90	4327.61	1512	0	7
2025.12.19	10:50:00	4327.61	4328.75	4327.16	4327.85	1597	0	7
2025.12.19	10:55:00	4327.84	4328.01	4326.09	4326.12	1493	0	7
2025.12.19	11:00:00	4326.11	4326.35	4324.46	4325.53	1448	0	7
2025.12.19	11:05:00	4325.53	4326.68	4325.25	4325.98	1164	0	7
2025.12.19	11:10:00	4325.99	4327.51	4325.38	4326.80	1212	0	7
2025.12.19	11:15:00	4326.81	4327.10	4325.91	4326.69	1087	0	7
2025.12.19	11:20:00	4326.70	4328.25	4326.30	4327.89	1167	0	7
2025.12.19	11:25:00	4327.88	4328.38	4326.70	4327.00	1141	0	7
2025.12.19	11:30:00	4326.99	4328.28	4325.93	4326.69	1255	0	7
2025.12.19	11:35:00	4326.70	4327.83	4326.52	4327.44	1139	0	7
2025.12.19	11:40:00	4327.44	4331.08	4327.09	4330.64	1809	0	7
2025.12.19	11:45:00	4330.64	4333.66	4329.51	4330.04	1942	0	7
2025.12.19	11:50:00	4330.04	4330.07	4328.04	4328.34	2055	0	7
2025.12.19	11:55:00	4328.32	4329.78	4327.27	4329.51	2213	0	7
2025.12.19	12:00:00	4329.51	4330.31	4328.13	4329.22	1569	0	7
2025.12.19	12:05:00	4329.19	4331.63	4328.33	4330.49	1599	0	7
2025.12.19	12:10:00	4330.49	4331.78	4329.83	4330.23	1580	0	7
2025.12.19	12:15:00	4330.22	4331.32	4328.10	4330.00	1651	0	7
2025.12.19	12:20:00	4330.00	4330.08	4328.24	4330.08	1597	0	7
2025.12.19	12:25:00	4330.06	4330.22	4327.18	4327.38	1524	0	7
2025.12.19	12:30:00	4327.41	4327.67	4322.45	4326.00	1965	0	7
2025.12.19	12:35:00	4326.01	4326.01	4323.74	4325.33	1614	0	7
2025.12.19	12:40:00	4325.33	4327.81	4324.59	4327.23	1509	0	7
2025.12.19	12:45:00	4327.24	4328.51	4327.04	4328.39	1157	0	7
2025.12.19	12:50:00	4328.39	4329.38	4326.77	4328.92	1490	0	7
2025.12.19	12:55:00	4328.93	4329.69	4327.44	4327.90	1469	0	7
2025.12.19	13:00:00	4327.89	4329.12	4327.15	4328.49	1307	0	7
2025.12.19	13:05:00	4328.49	4328.59	4325.75	4326.20	2092	0	7
2025.12.19	13:10:00	4326.14	4327.41	4325.79	4326.45	1740	0	7
2025.12.19	13:15:00	4326.45	4328.77	4325.79	4327.91	1360	0	7
2025.12.19	13:20:00	4327.92	4328.11	4326.56	4327.21	1396	0	7
2025.12.19	13:25:00	4327.21	4327.55	4326.14	4327.28	1410	0	7
2025.12.19	13:30:00	4327.28	4327.94	4326.05	4326.10	1123	0	7
2025.12.19	13:35:00	4326.10	4326.80	4325.23	4326.55	1587	0	7
2025.12.19	13:40:00	4326.56	4327.72	4326.04	4327.38	1953	0	7
2025.12.19	13:45:00	4327.38	4329.07	4327.29	4328.56	2065	0	7
2025.12.19	13:50:00	4328.53	4329.54	4327.03	4328.24	1794	0	7
2025.12.19	13:55:00	4328.25	4328.36	4326.82	4327.27	1781	0	7
2025.12.19	14:00:00	4327.27	4327.40	4324.56	4324.98	2330	0	8
2025.12.19	14:05:00	4324.98	4326.28	4321.42	4321.67	1974	0	8
2025.12.19	14:10:00	4321.66	4324.81	4320.72	4324.11	1896	0	8
2025.12.19	14:15:00	4324.12	4326.33	4323.76	4325.28	1536	0	8
2025.12.19	14:20:00	4325.28	4325.47	4323.52	4324.57	1716	0	8
2025.12.19	14:25:00	4324.57	4327.79	4323.38	4325.66	1806	0	8
2025.12.19	14:30:00	4325.67	4325.98	4324.26	4324.91	1288	0	8
2025.12.19	14:35:00	4324.92	4327.42	4324.90	4327.32	1292	0	8
2025.12.19	14:40:00	4327.33	4328.91	4325.85	4325.85	1800	0	8
2025.12.19	14:45:00	4325.84	4327.08	4324.02	4325.85	1916	0	8
2025.12.19	14:50:00	4325.87	4325.87	4323.38	4324.21	1525	0	8
2025.12.19	14:55:00	4324.20	4327.20	4324.01	4326.85	1869	0	8
2025.12.19	15:00:00	4326.85	4328.67	4326.16	4328.10	2705	0	8
2025.12.19	15:05:00	4328.09	4331.99	4328.03	4331.03	2377	0	8
2025.12.19	15:10:00	4331.04	4334.82	4329.77	4330.24	2352	0	8
2025.12.19	15:15:00	4330.23	4335.21	4328.88	4332.83	2576	0	8
2025.12.19	15:20:00	4332.83	4335.20	4329.88	4330.71	2466	0	8
2025.12.19	15:25:00	4330.70	4335.09	4327.67	4334.90	2444	0	8
2025.12.19	15:30:00	4334.90	4335.46	4330.82	4332.45	2596	0	8
2025.12.19	15:35:00	4332.44	4333.85	4331.14	4333.05	2415	0	8
2025.12.19	15:40:00	4333.02	4333.34	4328.97	4329.52	2451	0	8
2025.12.19	15:45:00	4329.53	4332.59	4328.16	4331.60	2523	0	8
2025.12.19	15:50:00	4331.60	4332.58	4328.71	4328.71	2058	0	8
2025.12.19	15:55:00	4328.71	4330.15	4327.49	4328.42	2341	0	8
2025.12.19	16:00:00	4328.42	4330.66	4326.28	4329.19	2840	0	8
2025.12.19	16:05:00	4329.21	4334.20	4328.70	4330.83	2868	0	8
2025.12.19	16:10:00	4330.84	4330.84	4325.47	4328.10	3079	0	8
2025.12.19	16:15:00	4328.10	4330.32	4326.96	4329.98	2495	0	8
2025.12.19	16:20:00	4330.00	4330.25	4325.48	4325.94	2372	0	8
2025.12.19	16:25:00	4325.93	4328.63	4325.56	4327.80	2290	0	8
2025.12.19	16:30:00	4327.78	4334.09	4326.80	4332.69	3737	0	8
2025.12.19	16:35:00	4332.72	4337.59	4331.44	4335.64	3802	0	8
2025.12.19	16:40:00	4335.66	4337.95	4332.46	4334.83	3288	0	8
2025.12.19	16:45:00	4334.90	4335.07	4319.92	4327.23	3925	0	8
2025.12.19	16:50:00	4327.21	4331.19	4324.28	4330.09	3494	0	8
2025.12.19	16:55:00	4330.06	4333.85	4329.41	4332.66	3182	0	8
2025.12.19	17:00:00	4332.68	4339.57	4332.10	4339.23	3494	0	8
2025.12.19	17:05:00	4339.22	4345.49	4338.21	4344.27	3495	0	8
2025.12.19	17:10:00	4344.27	4344.93	4340.54	4341.65	3233	0	8
2025.12.19	17:15:00	4341.67	4345.35	4341.35	4343.95	3043	0	8
2025.12.19	17:20:00	4344.00	4346.46	4342.04	4342.13	3229	0	8
2025.12.19	17:25:00	4342.14	4342.66	4335.19	4337.66	3472	0	8
2025.12.19	17:30:00	4337.64	4343.69	4336.67	4343.15	3212	0	8
2025.12.19	17:35:00	4343.15	4344.82	4340.42	4342.29	2972	0	8
2025.12.19	17:40:00	4342.33	4344.86	4339.22	4340.02	2963	0	8
2025.12.19	17:45:00	4340.04	4345.31	4339.96	4344.18	2886	0	8
2025.12.19	17:50:00	4344.19	4346.02	4343.83	4345.56	2733	0	8
2025.12.19	17:55:00	4345.54	4349.19	4344.53	4347.95	3020	0	8
2025.12.19	18:00:00	4347.89	4354.86	4347.89	4350.13	3595	0	8
2025.12.19	18:05:00	4350.11	4350.60	4347.01	4348.70	3065	0	8
2025.12.19	18:10:00	4348.74	4349.45	4342.94	4343.06	2993	0	8
2025.12.19	18:15:00	4343.06	4347.38	4342.11	4344.92	2911	0	8
2025.12.19	18:20:00	4344.91	4346.18	4342.73	4343.84	2550	0	8
2025.12.19	18:25:00	4343.84	4347.31	4343.72	4346.89	2575	0	8
2025.12.19	18:30:00	4346.88	4350.48	4346.68	4347.77	2597	0	8
2025.12.19	18:35:00	4347.77	4348.77	4345.47	4346.53	2237	0	8
2025.12.19	18:40:00	4346.52	4346.92	4343.30	4345.77	2255	0	8
2025.12.19	18:45:00	4345.72	4347.51	4344.67	4345.93	2464	0	8
2025.12.19	18:50:00	4345.93	4351.08	4345.25	4346.75	2700	0	8
2025.12.19	18:55:00	4346.74	4350.03	4344.82	4349.92	2399	0	8
2025.12.19	19:00:00	4349.90	4351.54	4348.50	4350.38	2434	0	8
2025.12.19	19:05:00	4350.38	4353.80	4349.85	4353.05	2227	0	8
2025.12.19	19:10:00	4353.05	4353.62	4347.17	4347.19	2488	0	8
2025.12.19	19:15:00	4347.20	4351.56	4347.13	4350.79	2179	0	8
2025.12.19	19:20:00	4350.81	4351.62	4347.62	4349.76	2275	0	8
2025.12.19	19:25:00	4349.76	4352.73	4349.49	4351.93	1989	0	8
2025.12.19	19:30:00	4351.93	4353.81	4350.52	4351.32	2188	0	8
2025.12.19	19:35:00	4351.32	4352.51	4349.99	4351.93	2117	0	8
2025.12.19	19:40:00	4351.86	4353.83	4350.84	4351.45	2003	0	8
2025.12.19	19:45:00	4351.46	4354.48	4350.49	4354.17	2189	0	8
2025.12.19	19:50:00	4354.16	4355.27	4352.57	4354.60	2130	0	8
2025.12.19	19:55:00	4354.59	4356.03	4352.67	4353.56	2193	0	8
2025.12.19	20:00:00	4353.49	4354.62	4350.34	4352.15	2370	0	8
2025.12.19	20:05:00	4352.17	4354.19	4351.75	4352.66	2087	0	8
2025.12.19	20:10:00	4352.62	4354.86	4352.62	4353.73	1932	0	8
2025.12.19	20:15:00	4353.73	4354.10	4352.18	4353.62	1591	0	8
2025.12.19	20:20:00	4353.62	4355.01	4352.49	4354.84	2410	0	8
2025.12.19	20:25:00	4354.87	4356.59	4353.89	4354.42	2417	0	8
2025.12.19	20:30:00	4354.42	4354.96	4350.04	4350.75	2291	0	8
2025.12.19	20:35:00	4350.65	4352.26	4348.30	4349.06	2183	0	8
2025.12.19	20:40:00	4349.06	4349.35	4345.02	4345.04	2355	0	8
2025.12.19	20:45:00	4345.02	4346.74	4343.32	4345.98	2429	0	8
2025.12.19	20:50:00	4346.05	4349.84	4345.98	4349.70	2032	0	8
2025.12.19	20:55:00	4349.64	4349.70	4347.53	4348.70	1728	0	8
2025.12.19	21:00:00	4348.69	4350.67	4347.74	4350.47	1705	0	8
2025.12.19	21:05:00	4350.47	4350.67	4348.25	4348.84	1660	0	8
2025.12.19	21:10:00	4348.85	4349.25	4346.58	4347.31	1701	0	8
2025.12.19	21:15:00	4347.31	4349.37	4346.52	4348.21	1519	0	8
2025.12.19	21:20:00	4348.19	4348.21	4346.42	4347.73	1166	0	8
2025.12.19	21:25:00	4347.74	4347.87	4346.94	4347.62	1266	0	8
2025.12.19	21:30:00	4347.62	4348.48	4346.92	4347.84	1062	0	8
2025.12.19	21:35:00	4347.84	4349.97	4347.46	4347.47	1290	0	8
2025.12.19	21:40:00	4347.48	4347.85	4346.67	4346.89	1332	0	8
2025.12.19	21:45:00	4346.89	4348.19	4346.64	4347.09	1474	0	8
2025.12.19	21:50:00	4347.09	4348.91	4345.79	4347.70	1810	0	8
2025.12.19	21:55:00	4347.68	4348.29	4345.22	4345.33	1499	0	8
2025.12.19	22:00:00	4345.33	4346.40	4342.81	4343.29	2380	0	8
2025.12.19	22:05:00	4343.28	4344.78	4342.57	4343.53	1880	0	8
2025.12.19	22:10:00	4343.53	4343.86	4342.07	4342.44	1687	0	8
2025.12.19	22:15:00	4342.50	4344.03	4341.48	4342.78	1670	0	8
2025.12.19	22:20:00	4342.76	4345.00	4342.12	4344.94	1471	0	8
2025.12.19	22:25:00	4344.93	4345.98	4343.91	4345.35	1554	0	8
2025.12.19	22:30:00	4345.35	4345.35	4342.23	4343.08	1639	0	8
2025.12.19	22:35:00	4343.08	4344.05	4341.30	4341.50	1392	0	8
2025.12.19	22:40:00	4341.50	4341.56	4338.90	4340.46	1917	0	8
2025.12.19	22:45:00	4340.45	4340.96	4337.30	4337.72	1950	0	8
2025.12.19	22:50:00	4337.72	4340.12	4337.44	4337.95	1942	0	8
2025.12.19	22:55:00	4337.94	4339.91	4336.89	4339.60	2249	0	8
2025.12.19	23:00:00	4339.60	4340.22	4337.67	4337.68	1048	0	8
2025.12.19	23:05:00	4337.68	4339.22	4337.57	4338.82	876	0	8
2025.12.19	23:10:00	4338.83	4339.31	4338.42	4338.96	746	0	8
2025.12.19	23:15:00	4338.96	4339.47	4338.29	4338.29	674	0	8
2025.12.19	23:20:00	4338.29	4338.68	4337.61	4337.84	788	0	8
2025.12.19	23:25:00	4337.83	4338.11	4336.91	4337.79	929	0	8
2025.12.19	23:30:00	4337.79	4337.86	4336.72	4337.35	675	0	8
2025.12.19	23:35:00	4337.36	4338.67	4337.23	4338.11	723	0	8
2025.12.19	23:40:00	4338.11	4338.83	4337.82	4338.22	664	0	8
2025.12.19	23:45:00	4338.21	4338.85	4337.94	4338.68	623	0	8
2025.12.19	23:50:00	4338.69	4338.94	4338.04	4338.59	747	0	8
2025.12.19	23:55:00	4338.59	4338.92	4337.32	4338.51	424	0	8
2025.12.22	01:00:00	4339.85	4342.05	4338.10	4340.92	1413	0	8
2025.12.22	01:05:00	4340.92	4343.76	4339.94	4342.67	1490	0	8
2025.12.22	01:10:00	4342.67	4345.80	4341.93	4344.90	1355	0	8
2025.12.22	01:15:00	4344.89	4347.41	4344.14	4345.73	1486	0	8
2025.12.22	01:20:00	4345.72	4348.33	4345.53	4347.44	1161	0	8
2025.12.22	01:25:00	4347.44	4349.17	4347.14	4348.75	1156	0	8
2025.12.22	01:30:00	4348.76	4350.23	4347.26	4348.42	1460	0	8
2025.12.22	01:35:00	4348.41	4349.18	4347.26	4347.35	695	0	8
2025.12.22	01:40:00	4347.34	4348.52	4347.10	4348.37	907	0	8
2025.12.22	01:45:00	4348.38	4355.74	4348.35	4355.07	1700	0	8
2025.12.22	01:50:00	4355.07	4356.32	4353.30	4354.68	1765	0	8
2025.12.22	01:55:00	4354.70	4356.00	4352.85	4355.21	1021	0	8
2025.12.22	02:00:00	4355.24	4363.57	4355.21	4362.40	2426	0	8
2025.12.22	02:05:00	4362.40	4364.97	4356.48	4357.89	2197	0	8
2025.12.22	02:10:00	4357.86	4361.48	4357.40	4359.78	1569	0	8
2025.12.22	02:15:00	4359.73	4362.25	4358.98	4362.19	1316	0	8
2025.12.22	02:20:00	4362.16	4365.24	4362.16	4364.71	1661	0	8
2025.12.22	02:25:00	4364.74	4364.74	4362.09	4363.38	1353	0	8
2025.12.22	02:30:00	4363.38	4366.31	4362.45	4365.04	1649	0	8
2025.12.22	02:35:00	4365.01	4365.54	4363.40	4365.21	1204	0	8
2025.12.22	02:40:00	4365.21	4365.71	4361.83	4361.99	1362	0	8
2025.12.22	02:45:00	4361.98	4363.96	4361.88	4363.42	1205	0	8
2025.12.22	02:50:00	4363.42	4364.31	4362.71	4363.62	1112	0	8
2025.12.22	02:55:00	4363.62	4365.26	4361.77	4364.94	1397	0	8
2025.12.22	03:00:00	4364.94	4372.63	4364.94	4370.22	3574	0	8
2025.12.22	03:05:00	4370.22	4370.79	4365.38	4365.59	2519	0	8
2025.12.22	03:10:00	4365.57	4370.92	4362.69	4364.76	2864	0	8
2025.12.22	03:15:00	4364.73	4365.87	4361.35	4361.88	2480	0	8
2025.12.22	03:20:00	4361.88	4368.10	4361.70	4366.95	2599	0	8
2025.12.22	03:25:00	4366.97	4370.25	4366.92	4367.95	2195	0	8
2025.12.22	03:30:00	4368.02	4371.97	4367.94	4370.13	2167	0	8
2025.12.22	03:35:00	4370.13	4377.96	4368.89	4377.72	2420	0	8
2025.12.22	03:40:00	4377.74	4383.79	4377.74	4381.80	3225	0	8
2025.12.22	03:45:00	4381.80	4384.31	4379.82	4382.32	2576	0	8
2025.12.22	03:50:00	4382.31	4383.91	4380.00	4382.77	2779	0	8
2025.12.22	03:55:00	4382.76	4384.89	4382.71	4383.01	2218	0	8
2025.12.22	04:00:00	4383.01	4384.11	4381.82	4382.78	1867	0	8
2025.12.22	04:05:00	4382.81	4384.13	4378.92	4380.99	2395	0	8
2025.12.22	04:10:00	4380.96	4381.42	4378.65	4380.58	2139	0	8
2025.12.22	04:15:00	4380.60	4381.71	4379.88	4380.13	1528	0	8
2025.12.22	04:20:00	4380.13	4381.58	4379.43	4380.45	1229	0	8
2025.12.22	04:25:00	4380.47	4382.59	4379.06	4379.11	1523	0	8
2025.12.22	04:30:00	4379.11	4385.80	4378.80	4382.15	2435	0	8
2025.12.22	04:35:00	4382.16	4383.37	4379.51	4382.28	2034	0	8
2025.12.22	04:40:00	4382.27	4384.17	4380.93	4384.12	2052	0	8
2025.12.22	04:45:00	4384.14	4385.29	4382.22	4383.80	2213	0	8
2025.12.22	04:50:00	4383.80	4388.73	4382.75	4387.52	2454	0	8
2025.12.22	04:55:00	4387.51	4387.77	4385.49	4385.97	2084	0	8
2025.12.22	05:00:00	4386.02	4390.07	4384.30	4388.91	2077	0	8
2025.12.22	05:05:00	4388.92	4389.74	4386.92	4388.64	1942	0	8
2025.12.22	05:10:00	4388.65	4388.81	4386.51	4386.78	1653	0	8
2025.12.22	05:15:00	4386.79	4389.91	4385.47	4389.91	1875	0	8
2025.12.22	05:20:00	4389.91	4390.98	4387.20	4387.46	1738	0	8
2025.12.22	05:25:00	4387.55	4389.38	4386.74	4389.09	1513	0	8
2025.12.22	05:30:00	4389.09	4389.55	4388.08	4389.10	1127	0	8
2025.12.22	05:35:00	4389.10	4392.16	4388.67	4390.13	1746	0	8
2025.12.22	05:40:00	4390.13	4391.66	4389.04	4391.53	1259	0	8
2025.12.22	05:45:00	4391.53	4394.57	4391.52	4394.50	1507	0	8
2025.12.22	05:50:00	4394.50	4394.92	4393.71	4394.56	1115	0	8
2025.12.22	05:55:00	4394.56	4394.85	4392.53	4392.69	1118	0	8
2025.12.22	06:00:00	4392.71	4395.32	4391.45	4395.06	1179	0	8
2025.12.22	06:05:00	4395.06	4395.84	4393.72	4394.80	1335	0	8
2025.12.22	06:10:00	4394.81	4396.71	4394.78	4396.69	1322	0	8
2025.12.22	06:15:00	4396.69	4397.38	4394.17	4395.15	1304	0	8
2025.12.22	06:20:00	4395.15	4396.67	4393.28	4394.87	1273	0	8
2025.12.22	06:25:00	4394.89	4396.15	4394.60	4394.72	1059	0	8
2025.12.22	06:30:00	4394.74	4395.62	4394.20	4395.45	966	0	8
2025.12.22	06:35:00	4395.45	4396.05	4394.49	4395.93	931	0	8
2025.12.22	06:40:00	4395.93	4396.07	4394.09	4395.25	1045	0	8
2025.12.22	06:45:00	4395.22	4398.99	4395.02	4398.70	1281	0	8
2025.12.22	06:50:00	4398.67	4401.00	4398.20	4398.33	1895	0	8
2025.12.22	06:55:00	4398.32	4398.89	4397.53	4398.48	1069	0	8
2025.12.22	07:00:00	4398.48	4399.59	4397.21	4397.83	1243	0	8
2025.12.22	07:05:00	4397.83	4398.64	4396.80	4398.52	1010	0	8
2025.12.22	07:10:00	4398.54	4403.62	4398.13	4401.21	1634	0	8
2025.12.22	07:15:00	4401.22	4401.48	4398.80	4400.13	1339	0	8
2025.12.22	07:20:00	4400.13	4403.22	4399.95	4402.77	1353	0	8
2025.12.22	07:25:00	4402.76	4405.44	4402.13	4404.99	1584	0	8
2025.12.22	07:30:00	4404.99	4408.98	4404.90	4407.09	2722	0	8
